Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
62015,09-05-2018,9857419728834615,1,vegetarian spicy miso
62016,09-05-2018,9857419728834615,1,vegetarian spicy miso
62017,09-05-2018,178839882393017,3,burnt garlic tonkotsu ramen
62018,09-05-2018,178839882393017,3,burnt garlic tonkotsu ramen
62019,09-05-2018,6051930057040265,1,shio ramen
62020,09-05-2018,6051930057040265,1,shio ramen
62021,09-06-2018,9622795929984709,1,nagomi shoyu
62022,09-06-2018,9622795929984709,1,nagomi shoyu
62023,09-06-2018,4631831485599537,1,vegetarian curry + king trumpet mushroom ramen
62024,09-06-2018,4631831485599537,1,vegetarian curry + king trumpet mushroom ramen
62025,09-06-2018,5431041954093374,1,miso crab ramen
62026,09-06-2018,5431041954093374,1,miso crab ramen
62027,09-06-2018,4161964956161158,1,tori paitan ramen
62028,09-06-2018,4161964956161158,1,tori paitan ramen
62029,09-06-2018,6970501342468930,1,tori paitan ramen
62030,09-06-2018,6970501342468930,1,tori paitan ramen
62031,09-06-2018,9916198935854347,1,tonkotsu ramen
62032,09-06-2018,9916198935854347,1,tonkotsu ramen
62033,09-06-2018,6042899814534835,1,truffle butter ramen
62034,09-06-2018,6042899814534835,1,truffle butter ramen
62035,09-06-2018,408913096974367,1,truffle butter ramen
62036,09-06-2018,408913096974367,1,truffle butter ramen
62037,09-06-2018,9400135262921272,3,nagomi shoyu
62038,09-06-2018,9400135262921272,3,nagomi shoyu
62039,09-06-2018,446498843717175,3,burnt garlic tonkotsu ramen
62040,09-06-2018,446498843717175,3,burnt garlic tonkotsu ramen
62041,09-06-2018,1338492565900817,2,vegetarian spicy miso
62042,09-06-2018,1338492565900817,2,vegetarian spicy miso
62043,09-06-2018,9751832795922787,1,miso crab ramen
62044,09-06-2018,9751832795922787,1,miso crab ramen
62045,09-06-2018,1853179499987931,1,soft-shell miso crab ramen
62046,09-06-2018,1853179499987931,1,soft-shell miso crab ramen
62047,09-06-2018,782701121091099,1,burnt garlic tonkotsu ramen
62048,09-06-2018,782701121091099,1,burnt garlic tonkotsu ramen
62049,09-06-2018,3166535393545903,4,vegetarian curry + king trumpet mushroom ramen
62050,09-06-2018,3166535393545903,4,vegetarian curry + king trumpet mushroom ramen
62051,09-06-2018,4663639367325890,1,spicy miso ramen
62052,09-06-2018,4663639367325890,1,spicy miso ramen
62053,09-06-2018,4272837281899205,1,nagomi shoyu
62054,09-06-2018,4272837281899205,1,nagomi shoyu
62055,09-06-2018,7686190322817877,1,nagomi shoyu
62056,09-06-2018,7686190322817877,1,nagomi shoyu
62057,09-06-2018,8314520354479259,1,shio ramen
62058,09-06-2018,8314520354479259,1,shio ramen
62059,09-06-2018,6686868766634775,1,vegetarian spicy miso
62060,09-06-2018,6686868766634775,1,vegetarian spicy miso
62061,09-06-2018,684744246883209,3,shio ramen
62062,09-06-2018,684744246883209,3,shio ramen
62063,09-06-2018,6877508301710069,1,nagomi shoyu
62064,09-06-2018,6877508301710069,1,nagomi shoyu
62065,09-06-2018,3036693760484965,1,burnt garlic tonkotsu ramen
62066,09-06-2018,3036693760484965,1,burnt garlic tonkotsu ramen
62067,09-06-2018,7222966046321029,2,vegetarian spicy miso
62068,09-06-2018,7222966046321029,2,vegetarian spicy miso
62069,09-06-2018,8026827543771182,1,nagomi shoyu
62070,09-06-2018,8026827543771182,1,nagomi shoyu
62071,09-06-2018,5626013912763378,1,shio ramen
62072,09-06-2018,5626013912763378,1,shio ramen
62073,09-06-2018,5844624714676425,1,vegetarian curry + king trumpet mushroom ramen
62074,09-06-2018,5844624714676425,1,vegetarian curry + king trumpet mushroom ramen
62075,09-06-2018,9257189932021227,1,nagomi shoyu
62076,09-06-2018,9257189932021227,1,nagomi shoyu
62077,09-06-2018,2678348856911193,1,soft-shell miso crab ramen
62078,09-06-2018,2678348856911193,1,soft-shell miso crab ramen
62079,09-06-2018,3782848336572173,1,vegetarian curry + king trumpet mushroom ramen
62080,09-06-2018,3782848336572173,1,vegetarian curry + king trumpet mushroom ramen
62081,09-06-2018,9652961466666152,1,vegetarian spicy miso
62082,09-06-2018,9652961466666152,1,vegetarian spicy miso
62083,09-06-2018,144839799088774,1,vegetarian curry + king trumpet mushroom ramen
62084,09-06-2018,144839799088774,1,vegetarian curry + king trumpet mushroom ramen
62085,09-06-2018,8375163761068245,1,soft-shell miso crab ramen
62086,09-06-2018,8375163761068245,1,soft-shell miso crab ramen
62087,09-06-2018,889155047596812,1,vegetarian curry + king trumpet mushroom ramen
62088,09-06-2018,889155047596812,1,vegetarian curry + king trumpet mushroom ramen
62089,09-06-2018,2666864365327788,1,burnt garlic tonkotsu ramen
62090,09-06-2018,2666864365327788,1,burnt garlic tonkotsu ramen
62091,09-06-2018,8294202873226221,1,burnt garlic tonkotsu ramen
62092,09-06-2018,8294202873226221,1,burnt garlic tonkotsu ramen
62093,09-06-2018,1482715707551693,1,tonkotsu ramen
62094,09-06-2018,1482715707551693,1,tonkotsu ramen
62095,09-06-2018,7077163076360903,1,shio ramen
62096,09-06-2018,7077163076360903,1,shio ramen
62097,09-06-2018,6850712517885176,1,burnt garlic tonkotsu ramen
62098,09-06-2018,6850712517885176,1,burnt garlic tonkotsu ramen
62099,09-06-2018,7016441273132450,1,vegetarian curry + king trumpet mushroom ramen
62100,09-06-2018,7016441273132450,1,vegetarian curry + king trumpet mushroom ramen
62101,09-06-2018,6338831622101298,1,burnt garlic tonkotsu ramen
62102,09-06-2018,6338831622101298,1,burnt garlic tonkotsu ramen
62103,09-06-2018,1878434782688344,1,vegetarian spicy miso
62104,09-06-2018,1878434782688344,1,vegetarian spicy miso
62105,09-06-2018,9600757737600099,1,shio ramen
62106,09-06-2018,9600757737600099,1,shio ramen
62107,09-06-2018,923537687482298,1,truffle butter ramen
62108,09-06-2018,923537687482298,1,truffle butter ramen
62109,09-06-2018,3624576989966863,1,soft-shell miso crab ramen
62110,09-06-2018,3624576989966863,1,soft-shell miso crab ramen
62111,09-06-2018,5530339605953408,2,tonkotsu ramen
62112,09-06-2018,5530339605953408,2,tonkotsu ramen
62113,09-06-2018,8877847456889879,1,tori paitan ramen
62114,09-06-2018,8877847456889879,1,tori paitan ramen
62115,09-06-2018,5423191569168761,1,miso crab ramen
62116,09-06-2018,5423191569168761,1,miso crab ramen
62117,09-06-2018,3855752733174479,1,nagomi shoyu
62118,09-06-2018,3855752733174479,1,nagomi shoyu
62119,09-06-2018,985242223999241,1,vegetarian spicy miso
62120,09-06-2018,985242223999241,1,vegetarian spicy miso
62121,09-06-2018,290180130954483,1,soft-shell miso crab ramen
62122,09-06-2018,290180130954483,1,soft-shell miso crab ramen
62123,09-06-2018,6604667043405977,1,burnt garlic tonkotsu ramen
62124,09-06-2018,6604667043405977,1,burnt garlic tonkotsu ramen
62125,09-06-2018,8142883308971324,1,nagomi shoyu
62126,09-06-2018,8142883308971324,1,nagomi shoyu
62127,09-06-2018,6691496290238025,1,miso crab ramen
62128,09-06-2018,6691496290238025,1,miso crab ramen
62129,09-06-2018,2938112280829711,1,truffle butter ramen
62130,09-06-2018,2938112280829711,1,truffle butter ramen
62131,09-06-2018,5188030522579047,2,nagomi shoyu
62132,09-06-2018,5188030522579047,2,nagomi shoyu
62133,09-06-2018,2538793332656245,1,truffle butter ramen
62134,09-06-2018,2538793332656245,1,truffle butter ramen
62135,09-06-2018,9839128432185780,1,miso crab ramen
62136,09-06-2018,9839128432185780,1,miso crab ramen
62137,09-06-2018,2877592510174273,1,vegetarian curry + king trumpet mushroom ramen
62138,09-06-2018,2877592510174273,1,vegetarian curry + king trumpet mushroom ramen
62139,09-06-2018,7603481305209046,3,truffle butter ramen
62140,09-06-2018,7603481305209046,3,truffle butter ramen
62141,09-06-2018,6920845413836761,2,soft-shell miso crab ramen
62142,09-06-2018,6920845413836761,2,soft-shell miso crab ramen
62143,09-06-2018,7543856211712661,1,miso crab ramen
62144,09-06-2018,7543856211712661,1,miso crab ramen
62145,09-06-2018,8219480780366657,1,spicy miso ramen
62146,09-06-2018,8219480780366657,1,spicy miso ramen
62147,09-06-2018,4133269696058314,1,tonkotsu ramen
62148,09-06-2018,4133269696058314,1,tonkotsu ramen
62149,09-06-2018,2577664872385114,1,truffle butter ramen
62150,09-06-2018,2577664872385114,1,truffle butter ramen
62151,09-06-2018,4035637608032821,1,vegetarian spicy miso
62152,09-06-2018,4035637608032821,1,vegetarian spicy miso
62153,09-06-2018,349958664609286,3,truffle butter ramen
62154,09-06-2018,349958664609286,3,truffle butter ramen
62155,09-06-2018,6103514924498982,1,miso crab ramen
62156,09-06-2018,6103514924498982,1,miso crab ramen
62157,09-06-2018,6436792259054102,1,spicy miso ramen
62158,09-06-2018,6436792259054102,1,spicy miso ramen
62159,09-06-2018,9821828483607950,2,nagomi shoyu
62160,09-06-2018,9821828483607950,2,nagomi shoyu
62161,09-06-2018,2789780946573203,1,miso crab ramen
62162,09-06-2018,2789780946573203,1,miso crab ramen
62163,09-06-2018,4567011150171068,2,soft-shell miso crab ramen
62164,09-06-2018,4567011150171068,2,soft-shell miso crab ramen
62165,09-06-2018,7664301603585200,1,shio ramen
62166,09-06-2018,7664301603585200,1,shio ramen
62167,09-06-2018,45106403225710,4,vegetarian spicy miso
62168,09-06-2018,45106403225710,4,vegetarian spicy miso
62169,09-07-2018,5115304015548242,3,tori paitan ramen
62170,09-07-2018,5115304015548242,3,tori paitan ramen
62171,09-07-2018,3098373294950977,1,vegetarian curry + king trumpet mushroom ramen
62172,09-07-2018,3098373294950977,1,vegetarian curry + king trumpet mushroom ramen
62173,09-07-2018,1252679136728048,1,vegetarian spicy miso
62174,09-07-2018,1252679136728048,1,vegetarian spicy miso
62175,09-07-2018,6248594200639157,3,tonkotsu ramen
62176,09-07-2018,6248594200639157,3,tonkotsu ramen
62177,09-07-2018,6495934623900036,1,miso crab ramen
62178,09-07-2018,6495934623900036,1,miso crab ramen
62179,09-07-2018,8364451862969667,4,tori paitan ramen
62180,09-07-2018,8364451862969667,4,tori paitan ramen
62181,09-07-2018,4346123717595880,1,vegetarian curry + king trumpet mushroom ramen
62182,09-07-2018,4346123717595880,1,vegetarian curry + king trumpet mushroom ramen
62183,09-07-2018,6737738668903707,1,tori paitan ramen
62184,09-07-2018,6737738668903707,1,tori paitan ramen
62185,09-07-2018,267696809155013,4,miso crab ramen
62186,09-07-2018,267696809155013,4,miso crab ramen
62187,09-07-2018,4454124955120747,3,soft-shell miso crab ramen
62188,09-07-2018,4454124955120747,3,soft-shell miso crab ramen
62189,09-07-2018,4795710542436050,1,soft-shell miso crab ramen
62190,09-07-2018,4795710542436050,1,soft-shell miso crab ramen
62191,09-07-2018,7825567189736716,3,truffle butter ramen
62192,09-07-2018,7825567189736716,3,truffle butter ramen
62193,09-07-2018,4472971708623605,2,soft-shell miso crab ramen
62194,09-07-2018,4472971708623605,2,soft-shell miso crab ramen
62195,09-07-2018,2699806225818346,1,truffle butter ramen
62196,09-07-2018,2699806225818346,1,truffle butter ramen
62197,09-07-2018,2292505513123207,3,tonkotsu ramen
62198,09-07-2018,2292505513123207,3,tonkotsu ramen
62199,09-07-2018,3925118630868724,3,truffle butter ramen
62200,09-07-2018,3925118630868724,3,truffle butter ramen
62201,09-07-2018,3124846274275122,1,soft-shell miso crab ramen
62202,09-07-2018,3124846274275122,1,soft-shell miso crab ramen
62203,09-07-2018,7925130659399000,4,soft-shell miso crab ramen
62204,09-07-2018,7925130659399000,4,soft-shell miso crab ramen
62205,09-07-2018,7473926924320355,1,shio ramen
62206,09-07-2018,7473926924320355,1,shio ramen
62207,09-07-2018,7020737180700470,1,tori paitan ramen
62208,09-07-2018,7020737180700470,1,tori paitan ramen
62209,09-07-2018,8252705736251353,2,burnt garlic tonkotsu ramen
62210,09-07-2018,8252705736251353,2,burnt garlic tonkotsu ramen
62211,09-07-2018,1967619141029527,1,burnt garlic tonkotsu ramen
62212,09-07-2018,1967619141029527,1,burnt garlic tonkotsu ramen
62213,09-07-2018,5480921186858224,1,soft-shell miso crab ramen
62214,09-07-2018,5480921186858224,1,soft-shell miso crab ramen
62215,09-07-2018,7285695990276567,1,spicy miso ramen
62216,09-07-2018,7285695990276567,1,spicy miso ramen
62217,09-07-2018,2641130820616198,1,truffle butter ramen
62218,09-07-2018,2641130820616198,1,truffle butter ramen
62219,09-07-2018,6817785620538768,1,shio ramen
62220,09-07-2018,6817785620538768,1,shio ramen
62221,09-07-2018,2542250434833446,1,spicy miso ramen
62222,09-07-2018,2542250434833446,1,spicy miso ramen
62223,09-07-2018,4953342764381625,1,truffle butter ramen
62224,09-07-2018,4953342764381625,1,truffle butter ramen
62225,09-07-2018,2160643739384729,1,truffle butter ramen
62226,09-07-2018,2160643739384729,1,truffle butter ramen
62227,09-07-2018,9777485769956465,2,burnt garlic tonkotsu ramen
62228,09-07-2018,9777485769956465,2,burnt garlic tonkotsu ramen
62229,09-07-2018,1484239947956538,1,vegetarian spicy miso
62230,09-07-2018,1484239947956538,1,vegetarian spicy miso
62231,09-07-2018,2002851667148306,1,nagomi shoyu
62232,09-07-2018,2002851667148306,1,nagomi shoyu
62233,09-07-2018,4976835458336526,1,tonkotsu ramen
62234,09-07-2018,4976835458336526,1,tonkotsu ramen
62235,09-07-2018,3599433947255997,3,nagomi shoyu
62236,09-07-2018,3599433947255997,3,nagomi shoyu
62237,09-07-2018,9473472783988535,1,vegetarian curry + king trumpet mushroom ramen
62238,09-07-2018,9473472783988535,1,vegetarian curry + king trumpet mushroom ramen
62239,09-07-2018,8439835931267192,3,tonkotsu ramen
62240,09-07-2018,8439835931267192,3,tonkotsu ramen
62241,09-07-2018,8788959733595944,1,burnt garlic tonkotsu ramen
62242,09-07-2018,8788959733595944,1,burnt garlic tonkotsu ramen
62243,09-07-2018,2775304187337327,1,miso crab ramen
62244,09-07-2018,2775304187337327,1,miso crab ramen
62245,09-07-2018,1380984091815997,1,miso crab ramen
62246,09-07-2018,1380984091815997,1,miso crab ramen
62247,09-07-2018,5349065945181277,1,vegetarian curry + king trumpet mushroom ramen
62248,09-07-2018,5349065945181277,1,vegetarian curry + king trumpet mushroom ramen
62249,09-07-2018,5143875298030860,1,burnt garlic tonkotsu ramen
62250,09-07-2018,5143875298030860,1,burnt garlic tonkotsu ramen
62251,09-07-2018,512674490445416,1,truffle butter ramen
62252,09-07-2018,512674490445416,1,truffle butter ramen
62253,09-07-2018,2343265949770225,2,burnt garlic tonkotsu ramen
62254,09-07-2018,2343265949770225,2,burnt garlic tonkotsu ramen
62255,09-07-2018,4948488838944209,4,nagomi shoyu
62256,09-07-2018,4948488838944209,4,nagomi shoyu
62257,09-07-2018,1190702239174967,3,tonkotsu ramen
62258,09-07-2018,1190702239174967,3,tonkotsu ramen
62259,09-07-2018,8421522998524678,4,burnt garlic tonkotsu ramen
62260,09-07-2018,8421522998524678,4,burnt garlic tonkotsu ramen
62261,09-07-2018,4285426656169065,1,truffle butter ramen
62262,09-07-2018,4285426656169065,1,truffle butter ramen
62263,09-07-2018,3119550279948473,1,spicy miso ramen
62264,09-07-2018,3119550279948473,1,spicy miso ramen
62265,09-07-2018,2119495309260184,1,burnt garlic tonkotsu ramen
62266,09-07-2018,2119495309260184,1,burnt garlic tonkotsu ramen
62267,09-07-2018,6643758088147554,1,tori paitan ramen
62268,09-07-2018,6643758088147554,1,tori paitan ramen
62269,09-07-2018,3555167303417500,1,burnt garlic tonkotsu ramen
62270,09-07-2018,3555167303417500,1,burnt garlic tonkotsu ramen
62271,09-07-2018,4729304742936799,1,tonkotsu ramen
62272,09-07-2018,4729304742936799,1,tonkotsu ramen
62273,09-07-2018,4855006011101651,1,vegetarian curry + king trumpet mushroom ramen
62274,09-07-2018,4855006011101651,1,vegetarian curry + king trumpet mushroom ramen
62275,09-07-2018,3123302258100046,1,shio ramen
62276,09-07-2018,3123302258100046,1,shio ramen
62277,09-07-2018,8844533150714294,1,tonkotsu ramen
62278,09-07-2018,8844533150714294,1,tonkotsu ramen
62279,09-07-2018,7993834475916319,2,nagomi shoyu
62280,09-07-2018,7993834475916319,2,nagomi shoyu
62281,09-07-2018,2503965771621060,1,vegetarian curry + king trumpet mushroom ramen
62282,09-07-2018,2503965771621060,1,vegetarian curry + king trumpet mushroom ramen
62283,09-07-2018,5247663128289738,1,vegetarian spicy miso
62284,09-07-2018,5247663128289738,1,vegetarian spicy miso
62285,09-07-2018,1561045517558889,4,tonkotsu ramen
62286,09-07-2018,1561045517558889,4,tonkotsu ramen
62287,09-07-2018,4277481124421483,1,shio ramen
62288,09-07-2018,4277481124421483,1,shio ramen
62289,09-07-2018,2762628240436430,1,tori paitan ramen
62290,09-07-2018,2762628240436430,1,tori paitan ramen
62291,09-07-2018,9664177448689978,4,nagomi shoyu
62292,09-07-2018,9664177448689978,4,nagomi shoyu
62293,09-07-2018,2679290961116458,2,burnt garlic tonkotsu ramen
62294,09-07-2018,2679290961116458,2,burnt garlic tonkotsu ramen
62295,09-07-2018,1300296743040638,1,spicy miso ramen
62296,09-07-2018,1300296743040638,1,spicy miso ramen
62297,09-07-2018,748156154964414,1,vegetarian curry + king trumpet mushroom ramen
62298,09-07-2018,748156154964414,1,vegetarian curry + king trumpet mushroom ramen
62299,09-07-2018,6433654885454046,2,nagomi shoyu
62300,09-07-2018,6433654885454046,2,nagomi shoyu
62301,09-07-2018,5478456796220138,1,nagomi shoyu
62302,09-07-2018,5478456796220138,1,nagomi shoyu
62303,09-07-2018,6012553306121548,1,miso crab ramen
62304,09-07-2018,6012553306121548,1,miso crab ramen
62305,09-07-2018,7298594225815780,1,soft-shell miso crab ramen
62306,09-07-2018,7298594225815780,1,soft-shell miso crab ramen
62307,09-07-2018,612396912166687,1,nagomi shoyu
62308,09-07-2018,612396912166687,1,nagomi shoyu
62309,09-08-2018,9034904929039291,1,tonkotsu ramen
62310,09-08-2018,9034904929039291,1,tonkotsu ramen
62311,09-08-2018,6071977371952657,1,miso crab ramen
62312,09-08-2018,6071977371952657,1,miso crab ramen
62313,09-08-2018,8596444912763610,1,vegetarian spicy miso
62314,09-08-2018,8596444912763610,1,vegetarian spicy miso
62315,09-08-2018,5687083359837475,1,spicy miso ramen
62316,09-08-2018,5687083359837475,1,spicy miso ramen
62317,09-08-2018,4619871183932824,1,burnt garlic tonkotsu ramen
62318,09-08-2018,4619871183932824,1,burnt garlic tonkotsu ramen
62319,09-08-2018,9684489898379262,1,soft-shell miso crab ramen
62320,09-08-2018,9684489898379262,1,soft-shell miso crab ramen
62321,09-08-2018,8578301347505507,1,vegetarian curry + king trumpet mushroom ramen
62322,09-08-2018,8578301347505507,1,vegetarian curry + king trumpet mushroom ramen
62323,09-08-2018,8613774060218708,1,truffle butter ramen
62324,09-08-2018,8613774060218708,1,truffle butter ramen
62325,09-08-2018,2207343263409846,1,spicy miso ramen
62326,09-08-2018,2207343263409846,1,spicy miso ramen
62327,09-08-2018,2508961608145142,1,vegetarian spicy miso
62328,09-08-2018,2508961608145142,1,vegetarian spicy miso
62329,09-08-2018,5073297164250025,1,miso crab ramen
62330,09-08-2018,5073297164250025,1,miso crab ramen
62331,09-08-2018,6045489683085127,3,nagomi shoyu
62332,09-08-2018,6045489683085127,3,nagomi shoyu
62333,09-08-2018,8575467679462902,1,miso crab ramen
62334,09-08-2018,8575467679462902,1,miso crab ramen
62335,09-08-2018,2023157371973996,1,tonkotsu ramen
62336,09-08-2018,2023157371973996,1,tonkotsu ramen
62337,09-08-2018,1805233444507406,1,soft-shell miso crab ramen
62338,09-08-2018,1805233444507406,1,soft-shell miso crab ramen
62339,09-08-2018,1190214025156407,2,tori paitan ramen
62340,09-08-2018,1190214025156407,2,tori paitan ramen
62341,09-08-2018,7026887123848873,1,truffle butter ramen
62342,09-08-2018,7026887123848873,1,truffle butter ramen
62343,09-08-2018,1738992952173245,4,vegetarian curry + king trumpet mushroom ramen
62344,09-08-2018,1738992952173245,4,vegetarian curry + king trumpet mushroom ramen
62345,09-08-2018,4551843547816758,1,nagomi shoyu
62346,09-08-2018,4551843547816758,1,nagomi shoyu
62347,09-08-2018,3992464916708383,1,tori paitan ramen
62348,09-08-2018,3992464916708383,1,tori paitan ramen
62349,09-08-2018,5211328191822967,1,tori paitan ramen
62350,09-08-2018,5211328191822967,1,tori paitan ramen
62351,09-08-2018,3825874627357244,1,vegetarian spicy miso
62352,09-08-2018,3825874627357244,1,vegetarian spicy miso
62353,09-08-2018,6364913376181231,1,miso crab ramen
62354,09-08-2018,6364913376181231,1,miso crab ramen
62355,09-08-2018,4457246257252456,1,soft-shell miso crab ramen
62356,09-08-2018,4457246257252456,1,soft-shell miso crab ramen
62357,09-08-2018,7559186834595962,2,burnt garlic tonkotsu ramen
62358,09-08-2018,7559186834595962,2,burnt garlic tonkotsu ramen
62359,09-08-2018,3607698734528076,1,soft-shell miso crab ramen
62360,09-08-2018,3607698734528076,1,soft-shell miso crab ramen
62361,09-08-2018,3307136214720634,4,soft-shell miso crab ramen
62362,09-08-2018,3307136214720634,4,soft-shell miso crab ramen
62363,09-08-2018,5518097381983198,1,spicy miso ramen
62364,09-08-2018,5518097381983198,1,spicy miso ramen
62365,09-08-2018,616091867173228,1,spicy miso ramen
62366,09-08-2018,616091867173228,1,spicy miso ramen
62367,09-08-2018,692808765008758,4,soft-shell miso crab ramen
62368,09-08-2018,692808765008758,4,soft-shell miso crab ramen
62369,09-08-2018,5423604719608630,2,miso crab ramen
62370,09-08-2018,5423604719608630,2,miso crab ramen
62371,09-08-2018,8054896824893135,1,spicy miso ramen
62372,09-08-2018,8054896824893135,1,spicy miso ramen
62373,09-08-2018,2505097469389748,1,vegetarian spicy miso
62374,09-08-2018,2505097469389748,1,vegetarian spicy miso
62375,09-08-2018,7807141196058716,1,burnt garlic tonkotsu ramen
62376,09-08-2018,7807141196058716,1,burnt garlic tonkotsu ramen
62377,09-08-2018,1660118987713641,1,tonkotsu ramen
62378,09-08-2018,1660118987713641,1,tonkotsu ramen
62379,09-08-2018,1883469437494029,1,shio ramen
62380,09-08-2018,1883469437494029,1,shio ramen
62381,09-08-2018,747521694185886,1,vegetarian curry + king trumpet mushroom ramen
62382,09-08-2018,747521694185886,1,vegetarian curry + king trumpet mushroom ramen
62383,09-08-2018,949481931890350,2,shio ramen
62384,09-08-2018,949481931890350,2,shio ramen
62385,09-08-2018,9329652738184875,1,truffle butter ramen
62386,09-08-2018,9329652738184875,1,truffle butter ramen
62387,09-08-2018,299873003359029,1,nagomi shoyu
62388,09-08-2018,299873003359029,1,nagomi shoyu
62389,09-08-2018,5705518096164169,1,tonkotsu ramen
62390,09-08-2018,5705518096164169,1,tonkotsu ramen
62391,09-08-2018,8668628584263755,1,soft-shell miso crab ramen
62392,09-08-2018,8668628584263755,1,soft-shell miso crab ramen
62393,09-08-2018,2391029959425831,1,soft-shell miso crab ramen
62394,09-08-2018,2391029959425831,1,soft-shell miso crab ramen
62395,09-08-2018,6383636084861564,1,soft-shell miso crab ramen
62396,09-08-2018,6383636084861564,1,soft-shell miso crab ramen
62397,09-08-2018,585066235191691,1,tonkotsu ramen
62398,09-08-2018,585066235191691,1,tonkotsu ramen
62399,09-08-2018,7148857460214210,2,miso crab ramen
62400,09-08-2018,7148857460214210,2,miso crab ramen
62401,09-08-2018,2476189552348203,1,tori paitan ramen
62402,09-08-2018,2476189552348203,1,tori paitan ramen
62403,09-08-2018,1170315109390717,2,burnt garlic tonkotsu ramen
62404,09-08-2018,1170315109390717,2,burnt garlic tonkotsu ramen
62405,09-08-2018,7034464053038577,2,vegetarian spicy miso
62406,09-08-2018,7034464053038577,2,vegetarian spicy miso
62407,09-08-2018,2358142531800224,1,shio ramen
62408,09-08-2018,2358142531800224,1,shio ramen
62409,09-08-2018,2773264327970753,2,nagomi shoyu
62410,09-08-2018,2773264327970753,2,nagomi shoyu
62411,09-08-2018,8425820337629362,2,vegetarian spicy miso
62412,09-08-2018,8425820337629362,2,vegetarian spicy miso
62413,09-08-2018,5157393660077472,2,tonkotsu ramen
62414,09-08-2018,5157393660077472,2,tonkotsu ramen
62415,09-08-2018,2036498355612466,2,burnt garlic tonkotsu ramen
62416,09-08-2018,2036498355612466,2,burnt garlic tonkotsu ramen
62417,09-08-2018,5839061043391202,1,spicy miso ramen
62418,09-08-2018,5839061043391202,1,spicy miso ramen
62419,09-08-2018,2639130595452534,1,vegetarian curry + king trumpet mushroom ramen
62420,09-08-2018,2639130595452534,1,vegetarian curry + king trumpet mushroom ramen
62421,09-08-2018,5947110775588308,1,shio ramen
62422,09-08-2018,5947110775588308,1,shio ramen
62423,09-08-2018,5548167941478348,4,vegetarian spicy miso
62424,09-08-2018,5548167941478348,4,vegetarian spicy miso
62425,09-08-2018,5651099485912043,2,tori paitan ramen
62426,09-08-2018,5651099485912043,2,tori paitan ramen
62427,09-08-2018,852544075840332,2,tonkotsu ramen
62428,09-08-2018,852544075840332,2,tonkotsu ramen
62429,09-08-2018,7390162971041082,1,tori paitan ramen
62430,09-08-2018,7390162971041082,1,tori paitan ramen
62431,09-08-2018,8420828932279758,1,nagomi shoyu
62432,09-08-2018,8420828932279758,1,nagomi shoyu
62433,09-08-2018,4687930399502511,1,miso crab ramen
62434,09-08-2018,4687930399502511,1,miso crab ramen
62435,09-08-2018,9842218251833468,1,miso crab ramen
62436,09-08-2018,9842218251833468,1,miso crab ramen
62437,09-08-2018,8547109006425689,1,vegetarian spicy miso
62438,09-08-2018,8547109006425689,1,vegetarian spicy miso
62439,09-08-2018,1651623083008272,1,tori paitan ramen
62440,09-08-2018,1651623083008272,1,tori paitan ramen
62441,09-08-2018,1879247541035642,1,soft-shell miso crab ramen
62442,09-08-2018,1879247541035642,1,soft-shell miso crab ramen
62443,09-08-2018,2920548920823296,1,truffle butter ramen
62444,09-08-2018,2920548920823296,1,truffle butter ramen
62445,09-08-2018,9273208797453381,1,nagomi shoyu
62446,09-08-2018,9273208797453381,1,nagomi shoyu
62447,09-08-2018,5717575801234013,1,tonkotsu ramen
62448,09-08-2018,5717575801234013,1,tonkotsu ramen
62449,09-09-2018,88364624499026,1,nagomi shoyu
62450,09-09-2018,88364624499026,1,nagomi shoyu
62451,09-09-2018,8924413216821499,1,miso crab ramen
62452,09-09-2018,8924413216821499,1,miso crab ramen
62453,09-09-2018,9818094207864523,1,truffle butter ramen
62454,09-09-2018,9818094207864523,1,truffle butter ramen
62455,09-09-2018,1735102403858342,1,burnt garlic tonkotsu ramen
62456,09-09-2018,1735102403858342,1,burnt garlic tonkotsu ramen
62457,09-09-2018,7649116867139386,1,tori paitan ramen
62458,09-09-2018,7649116867139386,1,tori paitan ramen
62459,09-09-2018,5230931911880828,3,shio ramen
62460,09-09-2018,5230931911880828,3,shio ramen
62461,09-09-2018,6448575392776216,2,shio ramen
62462,09-09-2018,6448575392776216,2,shio ramen
62463,09-09-2018,8479754744660776,4,burnt garlic tonkotsu ramen
62464,09-09-2018,8479754744660776,4,burnt garlic tonkotsu ramen
62465,09-09-2018,11091722491708,1,tonkotsu ramen
62466,09-09-2018,11091722491708,1,tonkotsu ramen
62467,09-09-2018,6301323490463694,1,vegetarian spicy miso
62468,09-09-2018,6301323490463694,1,vegetarian spicy miso
62469,09-09-2018,2552973970337771,1,vegetarian spicy miso
62470,09-09-2018,2552973970337771,1,vegetarian spicy miso
62471,09-09-2018,8729735555864804,1,tori paitan ramen
62472,09-09-2018,8729735555864804,1,tori paitan ramen
62473,09-09-2018,8989926388906889,1,spicy miso ramen
62474,09-09-2018,8989926388906889,1,spicy miso ramen
62475,09-09-2018,5613736211793822,1,miso crab ramen
62476,09-09-2018,5613736211793822,1,miso crab ramen
62477,09-09-2018,5788828980604805,2,miso crab ramen
62478,09-09-2018,5788828980604805,2,miso crab ramen
62479,09-09-2018,3800147317392500,1,miso crab ramen
